Timestamp,Game Title,Rank,Display Name,Viewers,Channel Followers,Total Channel Views
2018-10-09 00:19,Fortnite,1,Tfue,57941,2980104,41104309
2018-10-09 00:19,Fortnite,2,TSM_Daequan,27242,2656757,30443738
2018-10-09 00:19,Fortnite,3,CouRageJD,19071,870436,12494565
2018-10-09 00:19,Fortnite,4,TSM_Myth,9207,4375934,60571842
2018-10-09 00:19,Fortnite,5,cloakzy,5142,634661,6051005
2018-10-09 00:19,Fortnite,6,Frankkaster,4172,357081,9418661
2018-10-09 00:19,Fortnite,7,elded,2516,859092,14479967
2018-10-09 00:19,Fortnite,8,NavXOTWOD,2174,14444,86081
2018-10-09 00:19,Fortnite,9,RakanooLive,1699,359474,2916408
2018-10-09 00:19,Fortnite,10,Akademiks,1595,151595,2445947
2018-10-09 00:19,League of Legends,1,Riot Games,19228,3154052,1045179490
2018-10-09 00:19,League of Legends,2,Nightblue3,7823,2295082,199190035
2018-10-09 00:19,League of Legends,3,boxbox,4908,1408206,84108393
2018-10-09 00:19,League of Legends,4,Meteos,3565,485137,26756985
2018-10-09 00:19,League of Legends,5,Trick2g,3000,1198271,133165207
2018-10-09 00:19,League of Legends,6,大丸,2955,200926,25353366
2018-10-09 00:19,League of Legends,7,スタンミ,2302,23197,2650934
2018-10-09 00:19,League of Legends,8,VaporaDark,1965,67985,76017477
2018-10-09 00:19,League of Legends,9,샤이__,1870,30547,830864
2018-10-09 00:19,League of Legends,10,TheHydrogen,1793,72945,2811676
2018-10-09 00:19,PLAYERUNKNOWN'S BATTLEGROUNDS,1,chocoTaco,5468,428690,13267408
2018-10-09 00:19,PLAYERUNKNOWN'S BATTLEGROUNDS,2,SkipNhO,4659,609909,32485112
2018-10-09 00:19,PLAYERUNKNOWN'S BATTLEGROUNDS,3,CloudKunn,4583,1054,32412
2018-10-09 00:19,PLAYERUNKNOWN'S BATTLEGROUNDS,4,Th3D4rkness,2903,285238,11380983
2018-10-09 00:19,PLAYERUNKNOWN'S BATTLEGROUNDS,5,JennaJulien,937,218856,3181301
2018-10-09 00:19,PLAYERUNKNOWN'S BATTLEGROUNDS,6,chiawei1031tv,865,38039,1252705
2018-10-09 00:19,PLAYERUNKNOWN'S BATTLEGROUNDS,7,Dilera,799,24030,299116
2018-10-09 00:19,PLAYERUNKNOWN'S BATTLEGROUNDS,8,더헬,754,134304,6046188
2018-10-09 00:19,PLAYERUNKNOWN'S BATTLEGROUNDS,9,pava,610,126442,7077360
2018-10-09 00:19,PLAYERUNKNOWN'S BATTLEGROUNDS,10,MYMTUMTUM69,410,262085,4052928
2018-10-09 00:19,Just Chatting,1,우정잉,2451,86625,3810158
2018-10-09 00:19,Just Chatting,2,악녀,2279,172319,3108842
2018-10-09 00:19,Just Chatting,3,AriGameplays,2170,771139,6481330
2018-10-09 00:19,Just Chatting,4,kyo1984123,1716,99761,26622005
2018-10-09 00:19,Just Chatting,5,werevertumorro,1695,137348,979005
2018-10-09 00:19,Just Chatting,6,쫀득이_,1171,29605,667244
2018-10-09 00:19,Just Chatting,7,Akytio,1156,94001,1049643
2018-10-09 00:19,Just Chatting,8,Cabritoz,1032,241366,4394678
2018-10-09 00:19,Just Chatting,9,AndyMilonakis,1004,356541,11979038
2018-10-09 00:19,Just Chatting,10,CJayride,909,54080,3569730
2018-10-09 00:19,Assassin's Creed Odyssey,1,YoDa,10201,1199554,116306800
2018-10-09 00:19,Assassin's Creed Odyssey,2,MYM_ALKAPONE,3960,521488,30483242
2018-10-09 00:19,Assassin's Creed Odyssey,3,ANGRYPUG,1858,273646,15612556
2018-10-09 00:19,Assassin's Creed Odyssey,4,DizzyKitten,1606,525775,16068338
