Timestamp,Game Title,Rank,Display Name,Viewers,Channel Followers,Total Channel Views
2018-10-05 15:19,Fortnite,1,Ninja,69589,11619818,334942392
2018-10-05 15:19,Fortnite,2,Fortnite,48009,1373369,26269892
2018-10-05 15:19,Fortnite,3,Trymacs,17719,622339,18673518
2018-10-05 15:19,Fortnite,4,SolaryFortnite,17641,477213,23013679
2018-10-05 15:19,Fortnite,5,TSM_Daequan,14394,2625542,29738192
2018-10-05 15:19,Fortnite,6,Gotaga,12821,1203661,43966847
2018-10-05 15:19,Fortnite,7,NICKMERCS,11875,1719071,32905268
2018-10-05 15:19,Fortnite,8,LOLITOFDEZ,11575,1322979,24241069
2018-10-05 15:19,Fortnite,9,Tfue,10287,2908861,39482419
2018-10-05 15:19,Fortnite,10,CDNThe3rd,5740,1651870,30919830
2018-10-05 15:19,League of Legends,1,TFBlade,10849,217934,8810939
2018-10-05 15:19,League of Legends,2,Shiphtur,8024,520954,30415771
2018-10-05 15:19,League of Legends,3,jovirone,6850,537922,30638313
2018-10-05 15:19,League of Legends,4,NoWay4u_Sir,5732,179476,19471465
2018-10-05 15:19,League of Legends,5,西門夜說,5614,232206,23044694
2018-10-05 15:19,League of Legends,6,SummonersInnLive,4455,413044,99253626
2018-10-05 15:19,League of Legends,7,ElmiilloR,4309,145276,13893690
2018-10-05 15:19,League of Legends,8,VaporaDark,3451,67793,75565424
2018-10-05 15:19,League of Legends,9,Levo,3137,474848,26847268
2018-10-05 15:19,League of Legends,10,sacy,3013,81980,2030114
2018-10-05 15:19,Assassin's Creed Odyssey,1,KingGothalion,14553,881512,36763585
2018-10-05 15:19,Assassin's Creed Odyssey,2,shroud,13106,4469469,214128208
2018-10-05 15:19,Assassin's Creed Odyssey,3,CohhCarnage,11637,1006708,98964317
2018-10-05 15:19,Assassin's Creed Odyssey,4,AdmiralBahroo,4984,553455,33785907
2018-10-05 15:19,Assassin's Creed Odyssey,5,餐餐自由配,4704,291734,57982519
2018-10-05 15:19,Assassin's Creed Odyssey,6,singsing,4342,479176,70656969
2018-10-05 15:19,Assassin's Creed Odyssey,7,DansGaming,3946,732755,99767985
2018-10-05 15:19,Assassin's Creed Odyssey,8,resttpowered,1869,191705,26340943
2018-10-05 15:19,Assassin's Creed Odyssey,9,工商巨魔,1832,259012,31445022
2018-10-05 15:19,Assassin's Creed Odyssey,10,TheTydyshTV,1025,41644,6552297
2018-10-05 15:19,World of Warcraft,1,Reckful,26308,777011,100613491
2018-10-05 15:19,World of Warcraft,2,Warcraft,23263,452653,49093127
2018-10-05 15:19,World of Warcraft,3,MethodJosh,3328,65607,2667558
2018-10-05 15:19,World of Warcraft,4,Drjayfisto,1994,54136,5438453
2018-10-05 15:19,World of Warcraft,5,Sco,1866,262702,24125994
2018-10-05 15:19,World of Warcraft,6,WarcraftRU,1865,9584,2721526
2018-10-05 15:19,World of Warcraft,7,W_Lapin,1791,101559,13711013
2018-10-05 15:19,World of Warcraft,8,Naowh,1311,33999,1782110
2018-10-05 15:19,World of Warcraft,9,WarcraftDE,1174,9092,1520896
2018-10-05 15:19,World of Warcraft,10,Sloot,1159,176478,24179029
2018-10-05 15:19,FIFA 19,1,Castro_1021,13620,1478237,48676440
2018-10-05 15:19,FIFA 19,2,BruceGrannec,7748,291467,12361497
2018-10-05 15:19,FIFA 19,3,Nick28T,6900,813172,29752988
2018-10-05 15:19,FIFA 19,4,LPMassive,2915,277490,7943890
2018-10-05 15:19,FIFA 19,5,우왁굳,2886,271190,16985528
2018-10-05 15:19,FIFA 19,6,xTheSolutionTV,1711,183670,2362057
2018-10-05 15:19,FIFA 19,7,Mirza_Jahic,1701,107782,2808256
2018-10-05 15:19,FIFA 19,8,TheRealMarzaa,1562,47191,181536
2018-10-05 15:19,FIFA 19,9,Fuji720p,1327,43666,1349716
2018-10-05 15:19,FIFA 19,10,Seals311,1262,69232,2026216
2018-10-05 15:19,Just Chatting,1,AtheneLIVE,5117,212361,34323397
2018-10-05 15:19,Just Chatting,2,JesusAVGN,4022,379628,15844731
2018-10-05 15:19,Just Chatting,3,Elwind,3245,251406,4716997
2018-10-05 15:19,Just Chatting,4,allkeyshop_tv,2312,10592,12970943
2018-10-05 15:19,Just Chatting,5,gtfobae,1598,332091,9428907
2018-10-05 15:19,Just Chatting,6,ZeeooN,1597,837821,42720176
2018-10-05 15:19,Just Chatting,7,Twitchsasi,1519,58808,2138684
2018-10-05 15:19,Just Chatting,8,lunaticmoonchild,1422,10200,951355
2018-10-05 15:19,Just Chatting,9,ZeuSidiouss,1181,159406,3974210
2018-10-05 15:19,Just Chatting,10,inet_easy,1149,46793,5947585
2018-10-05 15:19,PLAYERUNKNOWN'S BATTLEGROUNDS,1,MontanaBlack88,9188,1180264,23924350
2018-10-05 15:19,PLAYERUNKNOWN'S BATTLEGROUNDS,2,IzakOOO,1803,1066809,123413950
2018-10-05 15:19,PLAYERUNKNOWN'S BATTLEGROUNDS,3,Rammus53,1796,315987,5081693
2018-10-05 15:19,PLAYERUNKNOWN'S BATTLEGROUNDS,4,OMENbyHPEurope,1603,80813,19296001
2018-10-05 15:19,PLAYERUNKNOWN'S BATTLEGROUNDS,5,군림보,1269,161938,1946962
2018-10-05 15:19,PLAYERUNKNOWN'S BATTLEGROUNDS,6,BreaK,1077,255254,13395066
2018-10-05 15:19,PLAYERUNKNOWN'S BATTLEGROUNDS,7,pava,995,126023,7048344
2018-10-05 15:19,PLAYERUNKNOWN'S BATTLEGROUNDS,8,HoN_BoYa,897,50142,965268
2018-10-05 15:19,PLAYERUNKNOWN'S BATTLEGROUNDS,9,BlackFIreIce,896,94907,18545589
2018-10-05 15:19,PLAYERUNKNOWN'S BATTLEGROUNDS,10,chiawei1031tv,829,37549,1226834
2018-10-05 15:19,Dota 2,1,just_ns,15215,208987,9697086
2018-10-05 15:19,Dota 2,2,BeyondTheSummit,3705,709370,367944544
2018-10-05 15:19,Dota 2,3,lil,2143,103448,4964184
2018-10-05 15:19,Dota 2,4,Starladder1,1743,474633,384254679
2018-10-05 15:19,Dota 2,5,qSnake,1689,120431,13863494
2018-10-05 15:19,Dota 2,6,MeepoHa3ap,1170,77122,1791977
2018-10-05 15:19,Dota 2,7,Bububu,970,71623,3156909
2018-10-05 15:19,Dota 2,8,mipo_mapo_meepo,798,14306,284642
2018-10-05 15:19,Dota 2,9,Aui_2000,646,70166,5049505
2018-10-05 15:19,Dota 2,10,JustCooman,634,10283,447991
2018-10-05 15:19,Dead by Daylight,1,alanzoka,20345,1258357,36252326
2018-10-05 15:19,Dead by Daylight,2,ANGRYPUG,2971,272805,15541651
2018-10-05 15:19,Dead by Daylight,3,Rakin,2770,471773,18533380
2018-10-05 15:19,Dead by Daylight,4,코렛트,2222,76952,3391513
2018-10-05 15:19,Dead by Daylight,5,고차비,1166,55704,1697612
2018-10-05 15:19,Dead by Daylight,6,MenosTrece,939,162008,2843151
2018-10-05 15:19,Dead by Daylight,7,실프_,783,163107,6160281
2018-10-05 15:19,Dead by Daylight,8,Cahlaflour,416,43327,1099835
2018-10-05 15:19,Dead by Daylight,9,Conducteir77,369,26486,1357938
2018-10-05 15:19,Dead by Daylight,10,Mulder,327,7332,578315
2018-10-05 15:19,Rocket League,1,RocketLeague,35420,783736,58675873
2018-10-05 15:19,Rocket League,2,ItsJSTN,613,68889,856007
2018-10-05 15:19,Rocket League,3,HeyarTV,411,91731,3957539
2018-10-05 15:19,Rocket League,4,amisankka,231,7407,598462
2018-10-05 15:19,Rocket League,5,Amoney_tv,172,57579,951109
2018-10-05 15:19,Rocket League,6,Dareyck,131,102291,1934395
2018-10-05 15:19,Rocket League,7,neatoqueenrl,99,1135,10877
2018-10-05 15:19,Rocket League,8,Majowww,73,29173,2102069
2018-10-05 15:19,Rocket League,9,ByMateos,57,3235,49243
2018-10-05 15:19,Rocket League,10,Fonbet_RocketLeague,46,1426,658049
2018-10-05 15:19,Counter-Strike: Global Offensive,1,berkriptepe,4135,225888,4011379
2018-10-05 15:19,Counter-Strike: Global Offensive,2,CSRuHub,3366,223831,30875984
2018-10-05 15:19,Counter-Strike: Global Offensive,3,ESL_CSGO_FR,1811,140194,13411164
2018-10-05 15:19,Counter-Strike: Global Offensive,4,csruhub2,1489,40992,4744928
2018-10-05 15:19,Counter-Strike: Global Offensive,5,REZcsgo,1242,25655,340920
2018-10-05 15:19,Counter-Strike: Global Offensive,6,esl_csgo_pl,1158,257354,33591792
2018-10-05 15:19,Counter-Strike: Global Offensive,7,esl_99damage,1054,111705,14088029
2018-10-05 15:19,Counter-Strike: Global Offensive,8,Garryschool,1016,200886,4511364
2018-10-05 15:19,Counter-Strike: Global Offensive,9,KingofNordic,714,45135,5866729
