Timestamp,Game Title,Rank,Display Name,Viewers,Channel Followers,Total Channel Views
2018-10-07 08:19,PLAYERUNKNOWN'S BATTLEGROUNDS,1,HRKChannel,15288,573791,14051784
2018-10-07 08:19,PLAYERUNKNOWN'S BATTLEGROUNDS,2,FPSThailand,13110,178088,14772670
2018-10-07 08:19,PLAYERUNKNOWN'S BATTLEGROUNDS,3,wasuezqelusia,6429,212003,7970097
2018-10-07 08:19,PLAYERUNKNOWN'S BATTLEGROUNDS,4,탬탬버린,5568,214746,8107340
2018-10-07 08:19,PLAYERUNKNOWN'S BATTLEGROUNDS,5,CigaretteSTV,4687,185720,12162808
2018-10-07 08:19,PLAYERUNKNOWN'S BATTLEGROUNDS,6,殺梗,4545,233229,52454076
2018-10-07 08:19,PLAYERUNKNOWN'S BATTLEGROUNDS,7,Ko0416,3831,74740,12758040
2018-10-07 08:19,PLAYERUNKNOWN'S BATTLEGROUNDS,8,SPYGEA,3745,96067,10680761
2018-10-07 08:19,PLAYERUNKNOWN'S BATTLEGROUNDS,9,P4wnyhof,3398,442584,40233829
2018-10-07 08:19,PLAYERUNKNOWN'S BATTLEGROUNDS,10,김진우,3243,108504,4582732
2018-10-07 08:19,Fortnite,1,TSM_Hamlinz,20864,1304973,13802882
2018-10-07 08:19,Fortnite,2,KingRichard,12927,1114104,18114284
2018-10-07 08:19,Fortnite,3,SolaryFortnite,6364,479838,23178059
2018-10-07 08:19,Fortnite,4,HighDistortion,4933,1085372,15442251
2018-10-07 08:19,Fortnite,5,Loeya,4180,338954,6001545
2018-10-07 08:19,Fortnite,6,Evelone192,1614,104044,4346394
2018-10-07 08:19,Fortnite,7,Skyyart,1388,295762,4413992
2018-10-07 08:19,Fortnite,8,SkyrrozTV,1038,271393,2279506
2018-10-07 08:19,Fortnite,9,KASH_BEL,1027,2650,27468
2018-10-07 08:19,Fortnite,10,NokSs68,945,128294,3569553
2018-10-07 08:19,League of Legends,1,OgamingLoL,7538,343294,107432366
2018-10-07 08:19,League of Legends,2,IWillDominate,5146,549038,38018264
2018-10-07 08:19,League of Legends,3,亞洲統神,4861,453314,177017074
2018-10-07 08:19,League of Legends,4,Solary,3987,231636,42663863
2018-10-07 08:19,League of Legends,5,VaporaDark,3238,67885,75802781
2018-10-07 08:19,League of Legends,6,LVPes,3153,309864,73169992
2018-10-07 08:19,League of Legends,7,Nervarien,3001,402004,62508451
2018-10-07 08:19,League of Legends,8,EisohneWaffel,2463,89452,5182549
2018-10-07 08:19,League of Legends,9,피닉스박1,2114,22770,992253
2018-10-07 08:19,League of Legends,10,RedBullItalia,1961,5541,186456
2018-10-07 08:19,Dota 2,1,PVPEsports,26655,8246,376465
2018-10-07 08:19,Dota 2,2,dota2mc_ru,14704,121336,11352691
2018-10-07 08:19,Dota 2,3,MineskiTV_TH,6104,40903,1833079
2018-10-07 08:19,Dota 2,4,singsing,4924,479364,70712209
2018-10-07 08:19,Dota 2,5,qSnake,2828,120547,13904031
2018-10-07 08:19,Dota 2,6,CDNThe3rd,2454,1654973,31127544
2018-10-07 08:19,Dota 2,7,Starladder1,1348,474787,384349084
2018-10-07 08:19,Dota 2,8,BeyondTheSummit,1302,709543,368077099
2018-10-07 08:19,Dota 2,9,BotanicX,1015,11766,547692
