Timestamp,Game Title,Rank,Display Name,Viewers,Channel Followers,Total Channel Views
2018-10-09 01:19,Fortnite,1,Tfue,52417,2981668,41150869
2018-10-09 01:19,Fortnite,2,TSM_Daequan,29914,2657923,30467786
2018-10-09 01:19,Fortnite,3,cloakzy,6087,635081,6058396
2018-10-09 01:19,Fortnite,4,elded,2245,859231,14482928
2018-10-09 01:19,Fortnite,5,Akademiks,1807,151783,2447507
2018-10-09 01:19,Fortnite,6,FemSteph,1107,214287,4893457
2018-10-09 01:19,Fortnite,7,SoyPan,1047,81615,696480
2018-10-09 01:19,Fortnite,8,AdzTV,955,133105,1419718
2018-10-09 01:19,Fortnite,9,SolaryFortnite,947,482266,23320336
2018-10-09 01:19,Fortnite,10,jaomock,924,187302,1809097
2018-10-09 01:19,League of Legends,1,Nightblue3,9354,2295221,199203227
2018-10-09 01:19,League of Legends,2,Meteos,5040,485225,26762060
2018-10-09 01:19,League of Legends,3,Frankkaster,3322,357200,9423607
2018-10-09 01:19,League of Legends,4,Trick2g,2881,1198322,133168279
2018-10-09 01:19,League of Legends,5,スタンミ,2436,23206,2652097
2018-10-09 01:19,League of Legends,6,샤이__,2083,30634,834150
2018-10-09 01:19,League of Legends,7,sacy,1921,84418,2128062
2018-10-09 01:19,League of Legends,8,VaporaDark,1849,67987,76020538
2018-10-09 01:19,League of Legends,9,TheHydrogen,1825,72970,2813247
2018-10-09 01:19,League of Legends,10,Solary,1686,231958,42831399
2018-10-09 01:19,Just Chatting,1,TheStaceyRoy,5852,14509,1457577
2018-10-09 01:19,Just Chatting,2,JakenbakeLIVE,4594,183954,9256069
2018-10-09 01:19,Just Chatting,3,우정잉,4488,86752,3816922
2018-10-09 01:19,Just Chatting,4,SkipNhO,3980,609975,32491272
2018-10-09 01:19,Just Chatting,5,초승달,2953,144000,13220779
2018-10-09 01:19,Just Chatting,6,Th3D4rkness,2636,285276,11383791
2018-10-09 01:19,Just Chatting,7,소풍왔니,1728,163899,12872277
2018-10-09 01:19,Just Chatting,8,AndyMilonakis,1396,356573,11980252
2018-10-09 01:19,Just Chatting,9,goncho,1190,142403,3563897
2018-10-09 01:19,Just Chatting,10,CJayride,786,54093,3570689
2018-10-09 01:19,Assassin's Creed Odyssey,1,YoDa,7598,1199599,116314440
2018-10-09 01:19,Assassin's Creed Odyssey,2,Destiny,5668,297999,84977247
2018-10-09 01:19,Assassin's Creed Odyssey,3,MYM_ALKAPONE,4020,521510,30486062
2018-10-09 01:19,Assassin's Creed Odyssey,4,BikeMan,1671,236634,13196546
2018-10-09 01:19,Assassin's Creed Odyssey,5,DizzyKitten,1493,525790,16070517
2018-10-09 01:19,Assassin's Creed Odyssey,6,Shortyyguy,1318,384247,14121480
2018-10-09 01:19,Assassin's Creed Odyssey,7,TeftyTeft,852,128995,3077665
2018-10-09 01:19,Assassin's Creed Odyssey,8,CrReaM,847,145286,12709900
2018-10-09 01:19,Assassin's Creed Odyssey,9,TheNo1Alex,566,86401,5833319
2018-10-09 01:19,Assassin's Creed Odyssey,10,_별루다,562,55362,3000230
2018-10-09 01:19,Overwatch,1,xQcOW,10353,748428,33244731
2018-10-09 01:19,Overwatch,2,ryujehong,3254,195077,3095912
2018-10-09 01:19,Overwatch,3,Gale_Adelade,2062,246116,5864273
2018-10-09 01:19,Overwatch,4,Kephrii,1757,415504,11038046
2018-10-09 01:19,Overwatch,5,custa,876,69422,1000790
2018-10-09 01:19,Overwatch,6,MemoHiervas,862,20413,269023
2018-10-09 01:19,Overwatch,7,twomad,719,92192,537639
2018-10-09 01:19,Overwatch,8,spiritow,591,48504,723839
2018-10-09 01:19,Overwatch,9,iddqd,512,284506,7585666
2018-10-09 01:19,Overwatch,10,호수님,361,18876,1004593
2018-10-09 01:19,Hearthstone,1,nl_Kripp,12121,1187913,203301563
2018-10-09 01:19,Hearthstone,2,AsmodaiTV,4871,173344,15454299
2018-10-09 01:19,Hearthstone,3,DawNHS,2645,78693,5362073
2018-10-09 01:19,Hearthstone,4,마스카,2018,105565,12221244
2018-10-09 01:19,Hearthstone,5,威傅,1164,27882,1808938
2018-10-09 01:19,Hearthstone,6,armatvhs,664,163186,37629279
2018-10-09 01:19,Hearthstone,7,NaviOOT,597,54268,3557750
2018-10-09 01:19,Hearthstone,8,Apxvoid,548,25873,588743
2018-10-09 01:19,Hearthstone,9,dreads,397,13513,697934
2018-10-09 01:19,Hearthstone,10,JTeam,291,56703,4214546
2018-10-09 01:19,World of Warcraft,1,Pikabooirl,6316,92866,4345869
2018-10-09 01:19,World of Warcraft,2,jdotb,2404,56589,6556066
2018-10-09 01:19,World of Warcraft,3,Quin69,2011,346140,38517879
2018-10-09 01:19,World of Warcraft,4,cdewx,1580,256618,31267464
2018-10-09 01:19,World of Warcraft,5,Haraw,1002,95539,7346595
2018-10-09 01:19,World of Warcraft,6,shakibdh,876,38349,2108854
2018-10-09 01:19,World of Warcraft,7,김초짜,504,16906,2062329
2018-10-09 01:19,World of Warcraft,8,snutzy,459,155709,13101465
2018-10-09 01:19,World of Warcraft,9,김루비,422,9628,653146
2018-10-09 01:19,World of Warcraft,10,JaboodyShow,401,54869,1181546
2018-10-09 01:19,Counter-Strike: Global Offensive,1,summit1g,12010,3298711,242988725
2018-10-09 01:19,Counter-Strike: Global Offensive,2,gaules,3550,301601,15358573
2018-10-09 01:19,Counter-Strike: Global Offensive,3,JASONR,1972,514446,22165125
2018-10-09 01:19,Counter-Strike: Global Offensive,4,Starladder_CS_en,590,450357,61076617
2018-10-09 01:19,Counter-Strike: Global Offensive,5,Starladder5,429,842704,165786423
2018-10-09 01:19,Counter-Strike: Global Offensive,6,mchfps,400,11876,110963
2018-10-09 01:19,Counter-Strike: Global Offensive,7,ESL_CSGO_FR2,370,13824,777671
2018-10-09 01:19,Counter-Strike: Global Offensive,8,ESL_CSGO_TH,357,2865,114697
2018-10-09 01:19,Counter-Strike: Global Offensive,9,ESL_CSGO,216,2477545,297063777
2018-10-09 01:19,Counter-Strike: Global Offensive,10,RelyksOG,181,70852,1551706
2018-10-09 01:19,PLAYERUNKNOWN'S BATTLEGROUNDS,1,CloudKunn,3762,1098,34565
2018-10-09 01:19,PLAYERUNKNOWN'S BATTLEGROUNDS,2,더헬,1282,134330,6048120
2018-10-09 01:19,PLAYERUNKNOWN'S BATTLEGROUNDS,3,JennaJulien,1237,218881,3182698
2018-10-09 01:19,PLAYERUNKNOWN'S BATTLEGROUNDS,4,pava,829,126545,7079328
2018-10-09 01:19,PLAYERUNKNOWN'S BATTLEGROUNDS,5,Dilera,730,24353,300711
2018-10-09 01:19,PLAYERUNKNOWN'S BATTLEGROUNDS,6,Ashek,576,41050,1526127
2018-10-09 01:19,PLAYERUNKNOWN'S BATTLEGROUNDS,7,阿森,507,61694,5527423
2018-10-09 01:19,PLAYERUNKNOWN'S BATTLEGROUNDS,8,Cabritoz,429,241380,4395955
2018-10-09 01:19,PLAYERUNKNOWN'S BATTLEGROUNDS,9,MYMTUMTUM69,416,262132,4053606
2018-10-09 01:19,PLAYERUNKNOWN'S BATTLEGROUNDS,10,Boom,381,14403,398215
2018-10-09 01:19,Dota 2,1,BeyondTheSummit,3945,710251,368352579
2018-10-09 01:19,Dota 2,2,CCnCDotA2,1906,39712,1618976
2018-10-09 01:19,Dota 2,3,MatthewDota,1467,35166,656185
2018-10-09 01:19,Dota 2,4,Draskyl,1426,119469,26897097
2018-10-09 01:19,Dota 2,5,Sunlight,1095,16251,757296
