Timestamp,Game Title,Rank,Display Name,Viewers,Channel Followers,Total Channel Views
2018-10-10 22:19,Fortnite,1,Ninja,93900,11711231,340119607
2018-10-10 22:19,Fortnite,2,NICKMERCS,26145,1745279,33522948
2018-10-10 22:19,Fortnite,3,TSM_Myth,22331,4390944,60989494
2018-10-10 22:19,Fortnite,4,POACH,6877,247601,3033909
2018-10-10 22:19,Fortnite,5,Aydan,4587,225676,1039637
2018-10-10 22:19,Fortnite,6,elded,3199,862052,14526345
2018-10-10 22:19,Fortnite,7,Crayator,2430,199033,3782594
2018-10-10 22:19,Fortnite,8,barstoolsports,1978,29828,3355211
2018-10-10 22:19,Fortnite,9,ImMarksman,1803,421833,3650335
2018-10-10 22:19,Fortnite,10,jaomock,1458,188205,1822048
2018-10-10 22:19,League of Legends,1,loltyler1,18755,1891810,84581002
2018-10-10 22:19,League of Legends,2,Scarra,4249,696966,67054438
2018-10-10 22:19,League of Legends,3,VaporaDark,2710,68059,76263063
2018-10-10 22:19,League of Legends,4,mandiocaa1,2320,41496,953115
2018-10-10 22:19,League of Legends,5,Solary,2279,232348,42975714
2018-10-10 22:19,League of Legends,6,Voyboy,2045,1023697,115005346
2018-10-10 22:19,League of Legends,7,ookina,1873,100062,1776197
2018-10-10 22:19,League of Legends,8,OgamingLoL,1790,345232,107880754
2018-10-10 22:19,League of Legends,9,Wingsofdeath,1678,450046,96833357
2018-10-10 22:19,League of Legends,10,lolwingz,1362,38039,1189885
2018-10-10 22:19,Just Chatting,1,PatoPapao,8481,421043,11118563
2018-10-10 22:19,Just Chatting,2,Destiny,6993,299872,85061710
2018-10-10 22:19,Just Chatting,3,Bucklington,1732,39493,781132
2018-10-10 22:19,Just Chatting,4,fuslie,1552,164568,5311109
2018-10-10 22:19,Just Chatting,5,PaymoneyWubby,1033,43460,312906
2018-10-10 22:19,Just Chatting,6,StephenFRA,762,58720,1304329
2018-10-10 22:19,Just Chatting,7,DizzyKitten,750,525934,16078875
2018-10-10 22:19,Just Chatting,8,Sonecarox,744,52246,6988380
2018-10-10 22:19,Just Chatting,9,StealthRG,632,69730,1837533
2018-10-10 22:19,Just Chatting,10,KayPikeFashion,613,131865,5209543
2018-10-10 22:19,World of Warcraft,1,Reckful,10724,785955,101568178
2018-10-10 22:19,World of Warcraft,2,Drjayfisto,1939,56022,5649285
2018-10-10 22:19,World of Warcraft,3,snutzy,1592,156007,13133410
2018-10-10 22:19,World of Warcraft,4,Quin69,1550,346717,38564912
2018-10-10 22:19,World of Warcraft,5,jdotb,1272,57591,6646312
2018-10-10 22:19,World of Warcraft,6,DatModz,906,191945,22664866
2018-10-10 22:19,World of Warcraft,7,Swifty,783,477983,42236975
2018-10-10 22:19,World of Warcraft,8,dilly_wow,606,34700,1583078
2018-10-10 22:19,World of Warcraft,9,goreckitv,525,15420,630880
2018-10-10 22:19,World of Warcraft,10,Sjeletyven1,496,19766,1212548
2018-10-10 22:19,Tom Clancy's Rainbow Six: Siege,1,shroud,24061,4505351,216458469
2018-10-10 22:19,Tom Clancy's Rainbow Six: Siege,2,KingGeorgeTV,1836,319765,6782427
2018-10-10 22:19,Tom Clancy's Rainbow Six: Siege,3,Bnans,823,69030,989375
2018-10-10 22:19,Tom Clancy's Rainbow Six: Siege,4,Matimi0,659,308570,5089076
2018-10-10 22:19,Tom Clancy's Rainbow Six: Siege,5,just9n,378,256466,4914391
2018-10-10 22:19,Tom Clancy's Rainbow Six: Siege,6,AlfredoPlays,259,76947,982213
2018-10-10 22:19,Tom Clancy's Rainbow Six: Siege,7,A_Jaxx,161,60733,1078709
2018-10-10 22:19,Tom Clancy's Rainbow Six: Siege,8,Aherys,132,17672,360889
2018-10-10 22:19,Tom Clancy's Rainbow Six: Siege,9,Yoggah,131,3768,47968
2018-10-10 22:19,Tom Clancy's Rainbow Six: Siege,10,Asir_Khan,88,2057,11211
2018-10-10 22:19,PLAYERUNKNOWN'S BATTLEGROUNDS,1,SkipNhO,6718,610739,32550489
2018-10-10 22:19,PLAYERUNKNOWN'S BATTLEGROUNDS,2,chocoTaco,5234,432028,13390344
2018-10-10 22:19,PLAYERUNKNOWN'S BATTLEGROUNDS,3,SteveLock8,1017,106612,1262611
2018-10-10 22:19,PLAYERUNKNOWN'S BATTLEGROUNDS,4,Lil_Lexi,661,109757,3789809
2018-10-10 22:19,PLAYERUNKNOWN'S BATTLEGROUNDS,5,nnewys,568,41355,1180055
2018-10-10 22:19,PLAYERUNKNOWN'S BATTLEGROUNDS,6,Lumi,373,73452,1779311
2018-10-10 22:19,PLAYERUNKNOWN'S BATTLEGROUNDS,7,lupower23,272,24116,465044
2018-10-10 22:19,PLAYERUNKNOWN'S BATTLEGROUNDS,8,TheBozao,265,210,2014
2018-10-10 22:19,PLAYERUNKNOWN'S BATTLEGROUNDS,9,p0me,244,64648,1685068
