Timestamp,Game Title,Rank,Display Name,Viewers,Channel Followers,Total Channel Views
2018-10-10 10:19,League of Legends,1,Riot Games,236545,3162119,1046617804
2018-10-10 10:19,League of Legends,2,LCK_Korea,55823,179088,42415303
2018-10-10 10:19,League of Legends,3,LVPes,35572,311276,73385233
2018-10-10 10:19,League of Legends,4,OgamingLoL,35502,344433,107780293
2018-10-10 10:19,League of Legends,5,Nervarien,16413,402671,62634472
2018-10-10 10:19,League of Legends,6,SummonersInnLive,15169,414139,99948690
2018-10-10 10:19,League of Legends,7,한동숙,14063,153233,13063488
2018-10-10 10:19,League of Legends,8,RiotGamesBrazil,13649,567587,113481786
2018-10-10 10:19,League of Legends,9,PG_Esports,12483,52780,7525731
2018-10-10 10:19,League of Legends,10,RiotGamesRU,7504,91974,25594716
2018-10-10 10:19,Fortnite,1,dakotaz,29499,2747653,63073277
2018-10-10 10:19,Fortnite,2,DrLupo,13298,2508339,39494432
2018-10-10 10:19,Fortnite,3,cloakzy,11475,642608,6202838
2018-10-10 10:19,Fortnite,4,TSM_Hamlinz,6696,1314391,13944686
2018-10-10 10:19,Fortnite,5,Loeya,4374,349359,6209751
2018-10-10 10:19,Fortnite,6,SypherPK,4322,1567323,24154366
2018-10-10 10:19,Fortnite,7,SolaryFortnite,3488,483896,23423589
2018-10-10 10:19,Fortnite,8,RakanooLive,2995,360756,2932344
2018-10-10 10:19,Fortnite,9,PainLivestream,2743,250855,2424898
2018-10-10 10:19,Fortnite,10,HighDistortion,2521,1097035,15659237
2018-10-10 10:19,Dota 2,1,dota2mc_ru,20743,124069,12148212
2018-10-10 10:19,Dota 2,2,singsing,7274,480139,70864772
2018-10-10 10:19,Dota 2,3,CDNThe3rd,6257,1661388,31310464
2018-10-10 10:19,Dota 2,4,dota2mc,3108,1127,57344
2018-10-10 10:19,Dota 2,5,qSnake,2271,120937,13988337
2018-10-10 10:19,Dota 2,6,hardgamechannel,1886,108145,2204957
2018-10-10 10:19,Dota 2,7,WagamamaTV,1625,251697,38930263
2018-10-10 10:19,Dota 2,8,canceldota,1241,106216,9287277
2018-10-10 10:19,Dota 2,9,BeyondTheSummit,1232,710699,368536208
2018-10-10 10:19,Dota 2,10,Cr1tdota,897,42032,1042649
2018-10-10 10:19,PLAYERUNKNOWN'S BATTLEGROUNDS,1,Ko0416,3213,75191,12909645
2018-10-10 10:19,PLAYERUNKNOWN'S BATTLEGROUNDS,2,P4wnyhof,2813,443862,40368130
2018-10-10 10:19,PLAYERUNKNOWN'S BATTLEGROUNDS,3,boyMinORu,2785,186093,11205046
2018-10-10 10:19,PLAYERUNKNOWN'S BATTLEGROUNDS,4,연두는말안드뤄,2666,136178,10418444
2018-10-10 10:19,PLAYERUNKNOWN'S BATTLEGROUNDS,5,殺梗,2281,233593,52650905
2018-10-10 10:19,PLAYERUNKNOWN'S BATTLEGROUNDS,6,김블루,2067,158429,923273
2018-10-10 10:19,PLAYERUNKNOWN'S BATTLEGROUNDS,7,군림보,1659,165081,1981181
2018-10-10 10:19,PLAYERUNKNOWN'S BATTLEGROUNDS,8,윤루트,1499,180007,4443827
2018-10-10 10:19,PLAYERUNKNOWN'S BATTLEGROUNDS,9,TSM_Viss,1453,451630,21240104
2018-10-10 10:19,PLAYERUNKNOWN'S BATTLEGROUNDS,10,BreaK,1397,255719,13489462
2018-10-10 10:19,Just Chatting,1,TimTheTatman,8159,2885028,104243536
2018-10-10 10:19,Just Chatting,2,GLADIATORPWNZ,4852,300272,22251849
2018-10-10 10:19,Just Chatting,3,꽃빈,2366,122649,4258937
2018-10-10 10:19,Just Chatting,4,고차비,2047,57943,1777494
2018-10-10 10:19,Just Chatting,5,윰찌니,1563,121998,7518526
2018-10-10 10:19,Just Chatting,6,삐부,1476,54849,1042202
2018-10-10 10:19,Just Chatting,7,allkeyshop_tv,1439,11091,13560433
2018-10-10 10:19,Just Chatting,8,MayryC,1295,36715,474263
2018-10-10 10:19,Just Chatting,9,웁_게임방송,1264,85835,7197990
2018-10-10 10:19,Just Chatting,10,TaeRss,1171,74898,8867477
2018-10-10 10:19,Counter-Strike: Global Offensive,1,Starladder_CS_en,12775,453302,61539479
2018-10-10 10:19,Counter-Strike: Global Offensive,2,Starladder5,7360,843617,166146053
