Timestamp,Game Title,Rank,Display Name,Viewers,Channel Followers,Total Channel Views
2018-10-06 16:19,Fortnite,1,DrLupo,38191,2488666,39052690
2018-10-06 16:19,Fortnite,2,TSM_Daequan,23601,2636458,29991553
2018-10-06 16:19,Fortnite,3,pokimane,10829,2257162,45069547
2018-10-06 16:19,Fortnite,4,Cizzorz,6684,1006699,9766838
2018-10-06 16:19,Fortnite,5,SolaryFortnite,5050,478892,23122647
2018-10-06 16:19,Fortnite,6,Aydan,4511,200613,876270
2018-10-06 16:19,Fortnite,7,Symfuhny,4360,168312,3199307
2018-10-06 16:19,Fortnite,8,PainLivestream,3085,247246,2369023
2018-10-06 16:19,Fortnite,9,LeFouBruiteur,2946,153228,1891326
2018-10-06 16:19,Fortnite,10,phonecats,2749,251447,6369682
2018-10-06 16:19,League of Legends,1,Riot Games,39334,3141810,1042836350
2018-10-06 16:19,League of Legends,2,YoDa,17587,1197025,115796855
2018-10-06 16:19,League of Legends,3,imaqtpie,12471,2415454,293043467
2018-10-06 16:19,League of Legends,4,Elwind,7571,253385,4785542
2018-10-06 16:19,League of Legends,5,Yassuo,6577,691036,17495744
2018-10-06 16:19,League of Legends,6,NoWay4u_Sir,6177,179795,19522549
2018-10-06 16:19,League of Legends,7,RiotGamesBrazil,6130,566041,112969349
2018-10-06 16:19,League of Legends,8,VaporaDark,4262,67853,75716582
2018-10-06 16:19,League of Legends,9,ElmiilloR,3864,145561,13939914
2018-10-06 16:19,League of Legends,10,SummonersInnLive,3307,413380,99457297
2018-10-06 16:19,World of Warcraft,1,Warcraft,28664,454339,49504073
2018-10-06 16:19,World of Warcraft,2,Reckful,19784,779606,100870200
2018-10-06 16:19,World of Warcraft,3,Drjayfisto,2881,54508,5483562
2018-10-06 16:19,World of Warcraft,4,W_Lapin,1562,101606,13734534
2018-10-06 16:19,World of Warcraft,5,WarcraftRU,1451,9746,2737603
2018-10-06 16:19,World of Warcraft,6,Hydramist,1282,86242,13219302
2018-10-06 16:19,World of Warcraft,7,Manyrin,1136,154249,15761321
2018-10-06 16:19,World of Warcraft,8,WarcraftDE,1067,9172,1534719
2018-10-06 16:19,World of Warcraft,9,GingiTV,954,58421,3344240
2018-10-06 16:19,World of Warcraft,10,무굴,937,18032,1657333
2018-10-06 16:19,Assassin's Creed Odyssey,1,shroud,19397,4474327,214418675
2018-10-06 16:19,Assassin's Creed Odyssey,2,FhaeLin,9456,48920,1927807
2018-10-06 16:19,Assassin's Creed Odyssey,3,풍월량,8006,312247,38800658
