Timestamp,Game Title,Rank,Display Name,Viewers,Channel Followers,Total Channel Views
2018-10-06 20:19,Fortnite,1,TSM_Daequan,42513,2644997,30213422
2018-10-06 20:19,Fortnite,2,pokimane,13523,2262471,45183062
2018-10-06 20:19,Fortnite,3,Aydan,11841,207391,924677
2018-10-06 20:19,Fortnite,4,SypherPK,9728,1543840,23762127
2018-10-06 20:19,Fortnite,5,Cizzorz,7780,1009557,9807474
2018-10-06 20:19,Fortnite,6,Ninja,7557,11641922,336259591
2018-10-06 20:19,Fortnite,7,zEkO,4597,227726,3772768
2018-10-06 20:19,Fortnite,8,TipoftheHats,4010,38647,7084884
2018-10-06 20:19,Fortnite,9,Ghost_Ryann,3306,10123,81622
2018-10-06 20:19,Fortnite,10,RakanooLive,3225,358133,2899922
2018-10-06 20:19,Assassin's Creed Odyssey,1,shroud,36859,4476289,214584700
2018-10-06 20:19,Assassin's Creed Odyssey,2,FhaeLin,11595,49770,2418723
2018-10-06 20:19,Assassin's Creed Odyssey,3,풍월량,7680,312316,38811399
2018-10-06 20:19,Assassin's Creed Odyssey,4,AdmiralBahroo,7350,553720,33845357
2018-10-06 20:19,Assassin's Creed Odyssey,5,서새봄냥,4812,304820,25455253
2018-10-06 20:19,Assassin's Creed Odyssey,6,JoshOG,2151,1474041,57570256
2018-10-06 20:19,Assassin's Creed Odyssey,7,홍방장,2001,151625,10453202
2018-10-06 20:19,Assassin's Creed Odyssey,8,AnneMunition,1689,410526,13342807
2018-10-06 20:19,Assassin's Creed Odyssey,9,Mickalow,1641,361906,4487320
2018-10-06 20:19,Assassin's Creed Odyssey,10,Carluz,1351,18972,2425582
2018-10-06 20:19,League of Legends,1,sacy,7415,83807,2100735
2018-10-06 20:19,League of Legends,2,Voyboy,6079,1018112,114737306
2018-10-06 20:19,League of Legends,3,Froggen,5501,713402,69660369
2018-10-06 20:19,League of Legends,4,Elwind,5458,254625,4834052
2018-10-06 20:19,League of Legends,5,PandarEUW,3492,20293,301601
2018-10-06 20:19,League of Legends,6,VaporaDark,3124,67875,75749320
2018-10-06 20:19,League of Legends,7,Trick2g,2880,1197351,133118066
2018-10-06 20:19,League of Legends,8,Solary,2664,231543,42634971
2018-10-06 20:19,League of Legends,9,hashinshin,2212,288172,13929284
2018-10-06 20:19,League of Legends,10,Scarra,1989,692471,66973322
2018-10-06 20:19,Rocket League,1,RocketLeague,59697,788201,59224019
2018-10-06 20:19,Rocket League,2,ThrowdownTV,420,26672,5375235
2018-10-06 20:19,Rocket League,3,BorekMafyasi,183,2950,389785
2018-10-06 20:19,Rocket League,4,wolvesatmydoor,127,43707,864895
2018-10-06 20:19,Rocket League,5,oddsquadgaming2,69,977,4642
2018-10-06 20:19,Rocket League,6,SotusTV,52,6644,131310
2018-10-06 20:19,Rocket League,7,FighterVette,41,486,9550
2018-10-06 20:19,Rocket League,8,KingRanny,37,16053,193841
2018-10-06 20:19,Rocket League,9,SA_Jadestar,37,6447,572148
2018-10-06 20:19,Rocket League,10,chellchee,33,17613,290017
2018-10-06 20:19,World of Warcraft,1,Reckful,21150,780373,100942856
2018-10-06 20:19,World of Warcraft,2,Pikabooirl,3646,91975,4318538
2018-10-06 20:19,World of Warcraft,3,Drjayfisto,3003,54669,5506558
2018-10-06 20:19,World of Warcraft,4,jdotb,1813,55723,6459921
2018-10-06 20:19,World of Warcraft,5,xChocoBars,1494,392481,15791256
2018-10-06 20:19,World of Warcraft,6,Hydramist,1447,86372,13228019
2018-10-06 20:19,World of Warcraft,7,Quin69,1204,345973,38448955
2018-10-06 20:19,World of Warcraft,8,Sjeletyven1,986,19045,1169718
